Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1942-01-31,8.93,0.703333,1.12,15.7,2.46,135.23518057325,10.651216714236,16.961187261147,10.101686431929
1941-12-31,8.76,0.71,1.16,15.5,2.4175,134.37246580645,10.890919032258,17.793614193548,10.086593309918
1941-11-30,9.37,0.706667,1.17,15.4,2.375,144.66276071429,10.910181336786,18.063546428571,10.911668685917
1941-10-31,9.83,0.703333,1.18,15.3,2.3325,152.75659379085,10.929679896307,18.337007189542,11.577814956574
1941-09-30,10.24,0.7,1.19,15.1,2.29,161.23558145695,11.021963576159,18.73733807947,12.279729272093
1941-08-31,10.21,0.696667,1.15667,14.9,2.2475,162.92110704698,11.116724670235,18.456998715772,12.463173720388
1941-07-31,10.26,0.693333,1.12333,14.7,2.205,165.94642653061,11.214048123367,18.168869328912,12.74499627792
1941-06-30,9.76,0.69,1.09,14.7,2.1625,157.85936870748,11.160139795918,17.629786054422,12.164306590628
1941-05-31,9.43,0.686667,1.08,14.4,2.12,155.69945034722,11.337611290729,17.8319625,12.037206512482
1941-04-30,9.64,0.683333,1.07,14.3,2.0775,160.27983076923,11.361462406538,17.790396153846,12.429370389221
1941-03-31,9.95,0.68,1.06,14.2,2.035,166.59908626761,11.385666197183,17.748244366197,12.955719822063
1941-02-28,9.89,0.676667,1.05667,14.1,1.9925,166.76889751773,11.410213304007,17.817966728014,13.002943303402
1941-01-31,10.55,0.673333,1.05333,14.1,1.95,177.89806560284,11.353994142801,17.761646392553,13.904158267951
1940-12-31,10.53,0.67,1.05,14.1,1.9716666666667,177.56081808511,11.297791843972,17.705494680851,13.908426122354
1940-11-30,10.98,0.67,1.06,14.0,1.9933333333333,186.47137928571,11.378490357143,18.001790714286,14.636689248764
1940-10-31,10.73,0.67,1.07,14.0,2.015,182.22567392857,11.378490357143,18.171618928571,14.328290323105
1940-09-30,10.63,0.67,1.08,14.0,2.0366666666667,180.52739178571,11.378490357143,18.341447142857,14.214842598621
1940-08-31,10.2,0.663333,1.06667,14.0,2.0583333333333,173.22477857143,11.265265886679,18.115066133214,13.649399392392
1940-07-31,9.99,0.656667,1.05333,14.0,2.08,169.65838607143,11.152058399036,17.888515295357,13.36988476321
1940-06-30,9.67,0.65,1.04,14.1,2.1016666666667,163.0591748227,10.960544326241,17.536870921986,12.843765598269
1940-05-31,10.58,0.643333,1.02333,14.0,2.1233333333333,179.67825071429,10.925609458107,17.3790306525,14.138747694801
1940-04-30,12.27,0.636667,1.00667,14.0,2.145,208.37921892857,10.812401970464,17.0960968475,16.370988707129
1940-03-31,12.15,0.63,0.99,14.0,2.1666666666667,206.34128035714,10.6991775,16.812993214286,16.172906305308
1940-02-29,12.22,0.626667,0.96,14.0,2.1883333333333,207.53007785714,10.642573756179,16.303508571429,16.216119847731
1940-01-31,12.3,0.623333,0.93,13.9,2.21,210.3915,10.662110965,15.90765,16.378480342614
1939-12-31,12.37,0.62,0.9,14.0,2.2225,210.07750107143,10.529349285714,15.284539285714,16.280412901284
1939-11-30,12.67,0.6,0.87,14.0,2.235,215.1723475,10.189692857143,14.775054642857,16.599238509947
1939-10-31,12.9,0.58,0.84,14.0,2.2475,219.07839642857,9.8500364285714,14.26557,16.821204806266
1939-09-30,12.77,0.56,0.81,14.1,2.26,215.33254007092,9.4429304964539,13.658524468085,16.452835577061
1939-08-31,11.54,0.55,0.793333,13.8,2.2725,198.82207463768,9.4759221014493,13.668294015471,15.120082343334
1939-07-31,11.71,0.54,0.776667,13.8,2.285,201.75099601449,9.3036326086957,13.381156346848,15.27095259857
1939-06-30,11.43,0.53,0.76,13.8,2.2975,196.92689021739,9.131343115942,13.094001449275,14.83382892149
1939-05-31,11.23,0.526667,0.743333,13.8,2.31,193.48110036232,9.0739190280072,12.806846551703,14.502929499658
1939-04-30,10.83,0.523333,0.726667,13.8,2.3225,186.58952065217,9.0164777111232,12.51970888308,13.916994579812
1939-03-31,12.39,0.52,0.71,13.9,2.335,211.93095,8.8946,12.14455,15.729223743214
1939-02-28,12.4,0.516667,0.686667,13.9,2.3475,212.102,8.837589035,11.745439035,15.664696928955
1939-01-31,12.5,0.513333,0.663333,14.0,2.36,212.28526785714,8.7178426723929,11.265265886679,15.599634410919
1938-12-31,12.69,0.51,0.64,14.0,2.3766666666667,215.51200392857,8.6612389285714,10.869005714286,15.756484438994
1938-11-30,13.07,0.56,0.633333,14.0,2.3933333333333,221.96547607143,9.51038,10.755781243821,16.149571800716
1938-10-31,13.06,0.61,0.626667,14.0,2.41,221.79564785714,10.359521071429,10.642573756179,16.061147643333
1938-09-30,11.75,0.66,0.62,14.1,2.4266666666667,198.13291666667,11.129168085106,10.454673049645,14.28233050864
1938-08-31,12.31,0.686667,0.67,14.1,2.4433333333333,207.57584716312,11.578837062872,11.297791843972,14.903588512604
1938-07-31,12.24,0.713333,0.72,14.1,2.46,206.39548085106,12.028489178262,12.140910638298,14.770328017492
1938-06-30,10.21,0.74,0.77,14.1,2.4766666666667,172.16485780142,12.478158156028,12.984029432624,12.288966307788
1938-05-31,9.98,0.753333,0.836667,14.1,2.4933333333333,168.28651134752,12.702984213723,14.108193445851,11.992275930546
1938-04-30,9.89,0.766667,0.903333,14.2,2.51,165.59446866197,12.836786097641,15.1250705925,11.789517720684
1938-03-31,10.31,0.78,0.97,14.1,2.5266666666667,173.85109539007,13.152653191489,16.356504609929,12.377286234698
1938-02-28,11.04,0.786667,1.02333,14.1,2.5433333333333,186.16062978723,13.265074651525,17.255775115957,13.263076236461
1938-01-31,11.31,0.793333,1.07667,14.2,2.56,189.37041866197,13.283271648838,18.027360624296,13.511461918562
1937-12-31,11.02,0.8,1.13,14.4,2.57,181.95206180556,13.208861111111,18.657516319444,13.008483033706
1937-11-30,11.2,0.79,1.16,14.5,2.58,183.64871724138,12.953793448276,19.02076,13.158119166486
1937-10-31,12.28,0.78,1.19,14.6,2.59,199.97853835616,12.702219863014,19.379027739726,14.361659574753
1937-09-30,14.37,0.77,1.22,14.6,2.6,234.01397363014,12.539370890411,19.867574657534,16.847882862706
1937-08-31,16.74,0.793333,1.20333,14.5,2.61,274.48924344828,13.008445338862,19.731250974828,19.806982577381
1937-07-31,16.57,0.816667,1.18667,14.5,2.62,271.70171827586,13.391057764586,19.458073507931,19.646723279608
1937-06-30,15.64,0.84,1.17,14.4,2.63,258.23323472222,13.869304166667,19.317959375,18.711659960365
1937-05-31,16.25,0.81,1.15,14.4,2.64,268.30499131944,13.373971875,18.987737847222,19.474174686572
1937-04-30,17.01,0.78,1.13,14.3,2.65,282.81741923077,12.9687,18.787988461538,20.556579457433
1937-03-31,18.09,0.75,1.11,14.2,2.66,302.89220809859,12.557720070423,18.585425704225,22.042197016051
